S/N,Video URL,Video ID,image_name,Type of Food,Country ,Time Stamp (Minutes),Video Unique Count,Length of the Video
95,https://www.youtube.com/watch?v=OZ86f2pVOu4,OZ86f2pVOu4,moi-moi-095.jpg,moi-moi,Nigeria,14:38,9,16:23
96,https://www.youtube.com/watch?v=OZ86f2pVOu4,OZ86f2pVOu4,moi-moi-096.jpg,moi-moi,Nigeria,14:53,9,16:23
97,https://www.youtube.com/watch?v=J3iDndJDQks,J3iDndJDQks,moi-moi-097.jpg,moi-moi,Nigeria,0:01,10,4:14
98,https://www.youtube.com/watch?v=J3iDndJDQks,J3iDndJDQks,moi-moi-098.jpg,moi-moi,Nigeria,3:42,10,4:14
99,https://www.youtube.com/watch?v=J3iDndJDQks,J3iDndJDQks,moi-moi-099.jpg,moi-moi,Nigeria,3:46,10,4:14
100,https://www.youtube.com/watch?v=J3iDndJDQks,J3iDndJDQks,moi-moi-100.jpg,moi-moi,Nigeria,3:54,10,4:14
101,https://www.youtube.com/watch?v=J3iDndJDQks,J3iDndJDQks,moi-moi-101.jpg,moi-moi,Nigeria,3:58,10,4:14
102,https://www.youtube.com/watch?v=J3iDndJDQks,J3iDndJDQks,moi-moi-102.jpg,moi-moi,Nigeria,4:02,10,4:14
103,https://www.youtube.com/watch?v=DAz1yoQOruY,DAz1yoQOruY,moi-moi-103.jpg,moi-moi,Nigeria,0:02,11,5:33
104,https://www.youtube.com/watch?v=DAz1yoQOruY,DAz1yoQOruY,moi-moi-104.jpg,moi-moi,Nigeria,0:05,11,5:33
105,https://www.youtube.com/watch?v=DAz1yoQOruY,DAz1yoQOruY,moi-moi-105.jpg,moi-moi,Nigeria,5:12,11,5:33
106,https://www.youtube.com/watch?v=IoZQxpPodhc,IoZQxpPodhc,moi-moi-106.jpg,moi-moi,Nigeria,3:23,12,3:49
107,https://www.youtube.com/watch?v=IoZQxpPodhc,IoZQxpPodhc,moi-moi-107.jpg,moi-moi,Nigeria,3:28,12,3:49
108,https://www.youtube.com/watch?v=IoZQxpPodhc,IoZQxpPodhc,moi-moi-108.jpg,moi-moi,Nigeria,3:38,12,3:49
109,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-109.jpg,moi-moi,Nigeria,0:01,13,11:12
110,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-110.jpg,moi-moi,Nigeria,0:04,13,11:12
111,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-111.jpg,moi-moi,Nigeria,0:07,13,11:12
112,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-112.jpg,moi-moi,Nigeria,10:21,13,11:12
113,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-113.jpg,moi-moi,Nigeria,10:30,13,11:12
114,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-114.jpg,moi-moi,Nigeria,10:32,13,11:12
115,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-115.jpg,moi-moi,Nigeria,10:32,13,11:12
116,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-116.jpg,moi-moi,Nigeria,10:34,13,11:12
117,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-117.jpg,moi-moi,Nigeria,10:34,13,11:12
118,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-118.jpg,moi-moi,Nigeria,10:34,13,11:12
119,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-119.jpg,moi-moi,Nigeria,10:41,13,11:12
120,https://www.youtube.com/watch?v=MHp7DmqOPzk,MHp7DmqOPzk,moi-moi-120.jpg,moi-moi,Nigeria,10:45,13,11:12
121,https://www.youtube.com/watch?v=ccjOaLGqiX8,ccjOaLGqiX8,moi-moi-121.jpg,moi-moi,Nigeria,0:05,14,7:08
122,https://www.youtube.com/watch?v=ccjOaLGqiX8,ccjOaLGqiX8,moi-moi-122.jpg,moi-moi,Nigeria,6:51,14,7:08
123,https://www.youtube.com/watch?v=2vJKqcnsgts,2vJKqcnsgts,moi-moi-123.jpg,moi-moi,Nigeria,0:05,15,12:08
124,https://www.youtube.com/watch?v=2vJKqcnsgts,2vJKqcnsgts,moi-moi-124.jpg,moi-moi,Nigeria,11:22,15,12:08
125,https://www.youtube.com/watch?v=2vJKqcnsgts,2vJKqcnsgts,moi-moi-125.jpg,moi-moi,Nigeria,11:27,15,12:08
126,https://www.youtube.com/watch?v=2vJKqcnsgts,2vJKqcnsgts,moi-moi-126.jpg,moi-moi,Nigeria,11:39,15,12:08
127,https://www.youtube.com/watch?v=2vJKqcnsgts,2vJKqcnsgts,moi-moi-127.jpg,moi-moi,Nigeria,11:43,15,12:08
128,https://www.youtube.com/watch?v=2vJKqcnsgts,2vJKqcnsgts,moi-moi-128.jpg,moi-moi,Nigeria,11:50,15,12:08
129,https://www.youtube.com/watch?v=2vJKqcnsgts,2vJKqcnsgts,moi-moi-129.jpg,moi-moi,Nigeria,12:08,15,12:08
130,https://www.youtube.com/watch?v=FXXwyrlN2l4,FXXwyrlN2l4,moi-moi-130.jpg,moi-moi,Nigeria,0:19,16,6:41
131,https://www.youtube.com/watch?v=M-29cMIoD8M,M-29cMIoD8M,moi-moi-131.jpg,moi-moi,Nigeria,0:07,17,10:37
132,https://www.youtube.com/watch?v=M-29cMIoD8M,M-29cMIoD8M,moi-moi-132.jpg,moi-moi,Nigeria,0:10,17,10:37
133,https://www.youtube.com/watch?v=WVLFvOG5PVo,WVLFvOG5PVo,moi-moi-133.jpg,moi-moi,Nigeria,0:03,18,7:03
134,https://www.youtube.com/watch?v=WVLFvOG5PVo,WVLFvOG5PVo,moi-moi-134.jpg,moi-moi,Nigeria,6:15,18,7:03
135,https://www.youtube.com/watch?v=WVLFvOG5PVo,WVLFvOG5PVo,moi-moi-135.jpg,moi-moi,Nigeria,6:21,18,7:03
136,https://www.youtube.com/watch?v=WVLFvOG5PVo,WVLFvOG5PVo,moi-moi-136.jpg,moi-moi,Nigeria,6:21,18,7:03
137,https://www.youtube.com/watch?v=WVLFvOG5PVo,WVLFvOG5PVo,moi-moi-137.jpg,moi-moi,Nigeria,6:26,18,7:03
138,https://www.youtube.com/watch?v=WVLFvOG5PVo,WVLFvOG5PVo,moi-moi-138.jpg,moi-moi,Nigeria,6:35,18,7:03
139,https://www.youtube.com/watch?v=WVLFvOG5PVo,WVLFvOG5PVo,moi-moi-139.jpg,moi-moi,Nigeria,6:39,18,7:03
140,https://www.youtube.com/watch?v=PHNfHjg5pYc,PHNfHjg5pYc,moi-moi-140.jpg,moi-moi,Nigeria,9:23,19,9:43
141,https://www.youtube.com/watch?v=PHNfHjg5pYc,PHNfHjg5pYc,moi-moi-141.jpg,moi-moi,Nigeria,9:25,19,9:43
142,https://www.youtube.com/watch?v=PHNfHjg5pYc,PHNfHjg5pYc,moi-moi-142.jpg,moi-moi,Nigeria,9:27,19,9:43
143,https://www.youtube.com/watch?v=_ybfxMFgoww,_ybfxMFgoww,moi-moi-143.jpg,moi-moi,Nigeria,7:48,20,8:58
144,https://www.youtube.com/watch?v=_ybfxMFgoww,_ybfxMFgoww,moi-moi-144.jpg,moi-moi,Nigeria,8:03,20,8:58
145,https://www.youtube.com/watch?v=_ybfxMFgoww,_ybfxMFgoww,moi-moi-145.jpg,moi-moi,Nigeria,8:24,20,8:58
146,https://www.youtube.com/watch?v=_ybfxMFgoww,_ybfxMFgoww,moi-moi-146.jpg,moi-moi,Nigeria,8:36,20,8:58
147,https://www.youtube.com/watch?v=krjb37Thn4k,krjb37Thn4k,moi-moi-147.jpg,moi-moi,Nigeria,7:28,21,8:50
148,https://www.youtube.com/watch?v=IXSJfBsF1lc,IXSJfBsF1lc,moi-moi-148.jpg,moi-moi,Nigeria,0:17,22,15:28
149,https://www.youtube.com/watch?v=IXSJfBsF1lc,IXSJfBsF1lc,moi-moi-149.jpg,moi-moi,Nigeria,0:20,22,15:28
150,https://www.youtube.com/watch?v=IXSJfBsF1lc,IXSJfBsF1lc,moi-moi-150.jpg,moi-moi,Nigeria,13:27,22,15:28
151,https://www.youtube.com/watch?v=IXSJfBsF1lc,IXSJfBsF1lc,moi-moi-151.jpg,moi-moi,Nigeria,13:27,22,15:28
152,https://www.youtube.com/watch?v=IXSJfBsF1lc,IXSJfBsF1lc,moi-moi-152.jpg,moi-moi,Nigeria,13:34,22,15:28
153,https://www.youtube.com/watch?v=IXSJfBsF1lc,IXSJfBsF1lc,moi-moi-153.jpg,moi-moi,Nigeria,13:42,22,15:28
154,https://www.youtube.com/watch?v=IXSJfBsF1lc,IXSJfBsF1lc,moi-moi-154.jpg,moi-moi,Nigeria,14:15,22,15:28
155,https://www.youtube.com/watch?v=IXSJfBsF1lc,IXSJfBsF1lc,moi-moi-155.jpg,moi-moi,Nigeria,14:20,22,15:28
156,https://www.youtube.com/watch?v=3JfrriTk0QQ,3JfrriTk0QQ,moi-moi-156.jpg,moi-moi,Nigeria,0:03,23,4:32
157,https://www.youtube.com/watch?v=3JfrriTk0QQ,3JfrriTk0QQ,moi-moi-157.jpg,moi-moi,Nigeria,3:46,23,4:32
158,https://www.youtube.com/watch?v=3JfrriTk0QQ,3JfrriTk0QQ,moi-moi-158.jpg,moi-moi,Nigeria,3:54,23,4:32
159,https://www.youtube.com/watch?v=3JfrriTk0QQ,3JfrriTk0QQ,moi-moi-159.jpg,moi-moi,Nigeria,4:00,23,4:32
160,https://www.youtube.com/watch?v=3JfrriTk0QQ,3JfrriTk0QQ,moi-moi-160.jpg,moi-moi,Nigeria,4:15,23,4:32
161,https://www.youtube.com/watch?v=3JfrriTk0QQ,3JfrriTk0QQ,moi-moi-161.jpg,moi-moi,Nigeria,4:18,23,4:32
162,https://www.youtube.com/watch?v=3JfrriTk0QQ,3JfrriTk0QQ,moi-moi-162.jpg,moi-moi,Nigeria,4:22,23,4:32
163,https://www.youtube.com/watch?v=Nu2X0RyivxE,Nu2X0RyivxE,moi-moi-163.jpg,moi-moi,Nigeria,0:05,24,6:33
164,https://www.youtube.com/watch?v=Nu2X0RyivxE,Nu2X0RyivxE,moi-moi-164.jpg,moi-moi,Nigeria,0:05,24,6:33
165,https://www.youtube.com/watch?v=Nu2X0RyivxE,Nu2X0RyivxE,moi-moi-165.jpg,moi-moi,Nigeria,0:08,24,6:33
166,https://www.youtube.com/watch?v=Nu2X0RyivxE,Nu2X0RyivxE,moi-moi-166.jpg,moi-moi,Nigeria,0:29,24,6:33
167,https://www.youtube.com/watch?v=Nu2X0RyivxE,Nu2X0RyivxE,moi-moi-167.jpg,moi-moi,Nigeria,0:36,24,6:33
168,https://www.youtube.com/shorts/aNyvyAbl6Ic,aNyvyAbl6Ic,moi-moi-168.jpg,moi-moi,Nigeria,0:00,25,0:59
169,https://www.youtube.com/shorts/aNyvyAbl6Ic,aNyvyAbl6Ic,moi-moi-169.jpg,moi-moi,Nigeria,0:57,25,0:59
170,https://www.youtube.com/watch?v=AlGq8RDg6q0,AlGq8RDg6q0,moi-moi-170.jpg,moi-moi,Nigeria,0:11,26,11:26
171,https://www.youtube.com/watch?v=AlGq8RDg6q0,AlGq8RDg6q0,moi-moi-171.jpg,moi-moi,Nigeria,0:18,26,11:26
172,https://www.youtube.com/watch?v=AlGq8RDg6q0,AlGq8RDg6q0,moi-moi-172.jpg,moi-moi,Nigeria,0:21,26,11:26
173,https://www.youtube.com/watch?v=4VlTY-iONL8,4VlTY-iONL8,moi-moi-173.jpg,moi-moi,Nigeria,0:00,27,8:18
174,https://www.youtube.com/watch?v=4VlTY-iONL8,4VlTY-iONL8,moi-moi-174.jpg,moi-moi,Nigeria,0:00,27,8:18
175,https://www.youtube.com/watch?v=4VlTY-iONL8,4VlTY-iONL8,moi-moi-175.jpg,moi-moi,Nigeria,0:00,27,8:18
176,https://www.youtube.com/watch?v=AlGq8RDg6q0,AlGq8RDg6q0,moi-moi-176.jpg,moi-moi,Nigeria,10:21,26,11:26
177,https://www.youtube.com/watch?v=4VlTY-iONL8,4VlTY-iONL8,moi-moi-177.jpg,moi-moi,Nigeria,7:35,27,8:18
178,https://www.youtube.com/watch?v=5zfNidjxIII,5zfNidjxIII,moi-moi-178.jpg,moi-moi,Nigeria,0:13,28,12:58
179,https://www.youtube.com/watch?v=5zfNidjxIII,5zfNidjxIII,moi-moi-179.jpg,moi-moi,Nigeria,0:16,28,12:58
180,https://www.youtube.com/watch?v=5zfNidjxIII,5zfNidjxIII,moi-moi-180.jpg,moi-moi,Nigeria,0:18,28,12:58
181,https://www.youtube.com/watch?v=5zfNidjxIII,5zfNidjxIII,moi-moi-181.jpg,moi-moi,Nigeria,0:22,28,12:58
182,https://www.youtube.com/watch?v=5zfNidjxIII,5zfNidjxIII,moi-moi-182.jpg,moi-moi,Nigeria,0:44,28,12:58
183,https://www.youtube.com/watch?v=5zfNidjxIII,5zfNidjxIII,moi-moi-183.jpg,moi-moi,Nigeria,11:29,28,12:58
184,https://www.youtube.com/watch?v=aQLeXTgI-9c,aQLeXTgI-9c,moi-moi-184.jpg,moi-moi,Nigeria,0:06,29,11:16
185,https://www.youtube.com/watch?v=aQLeXTgI-9c,aQLeXTgI-9c,moi-moi-185.jpg,moi-moi,Nigeria,0:06,29,11:16
186,https://www.youtube.com/watch?v=aQLeXTgI-9c,aQLeXTgI-9c,moi-moi-186.jpg,moi-moi,Nigeria,10:00,29,11:16
187,https://www.youtube.com/watch?v=aQLeXTgI-9c,aQLeXTgI-9c,moi-moi-187.jpg,moi-moi,Nigeria,10:15,29,11:16
