S/N,Video URL,Video ID,image_name,Type of Food,Country ,Time Stamp (Minutes),Video Unique Count,Length of the Video
28,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-028.jpg,Palm-nut Soup,Ghana,2:22,2,5:01
29,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-029.jpg,Palm-nut Soup,Ghana,2:25,2,5:01
30,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-030.jpg,Palm-nut Soup,Ghana,3:07,2,5:01
31,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-031.jpg,Palm-nut Soup,Ghana,3:08,2,5:01
32,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-032.jpg,Palm-nut Soup,Ghana,3:15,2,5:01
33,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-033.jpg,Palm-nut Soup,Ghana,3:26,2,5:01
34,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-034.jpg,Palm-nut Soup,Ghana,3:26,2,5:01
35,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-035.jpg,Palm-nut Soup,Ghana,3:28,2,5:01
36,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-036.jpg,Palm-nut Soup,Ghana,3:29,2,5:01
37,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-037.jpg,Palm-nut Soup,Ghana,3:29,2,5:01
38,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-038.jpg,Palm-nut Soup,Ghana,3:32,2,5:01
39,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-039.jpg,Palm-nut Soup,Ghana,3:33,2,5:01
40,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-040.jpg,Palm-nut Soup,Ghana,3:34,2,5:01
41,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-041.jpg,Palm-nut Soup,Ghana,3:36,2,5:01
42,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-042.jpg,Palm-nut Soup,Ghana,3:39,2,5:01
43,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-043.jpg,Palm-nut Soup,Ghana,3:40,2,5:01
44,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-044.jpg,Palm-nut Soup,Ghana,3:42,2,5:01
45,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-045.jpg,Palm-nut Soup,Ghana,3:44,2,5:01
46,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-046.jpg,Palm-nut Soup,Ghana,3:44,2,5:01
47,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-047.jpg,Palm-nut Soup,Ghana,3:54,2,5:01
48,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-048.jpg,Palm-nut Soup,Ghana,3:55,2,5:01
49,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-049.jpg,Palm-nut Soup,Ghana,3:58,2,5:01
50,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-050.jpg,Palm-nut Soup,Ghana,4:00,2,5:01
51,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-051.jpg,Palm-nut Soup,Ghana,4:15,2,5:01
52,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-052.jpg,Palm-nut Soup,Ghana,4:18,2,5:01
53,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-053.jpg,Palm-nut Soup,Ghana,4:20,2,5:01
54,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-054.jpg,Palm-nut Soup,Ghana,4:21,2,5:01
55,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-055.jpg,Palm-nut Soup,Ghana,4:22,2,5:01
56,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-056.jpg,Palm-nut Soup,Ghana,4:23,2,5:01
57,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-057.jpg,Palm-nut Soup,Ghana,4:24,2,5:01
58,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-058.jpg,Palm-nut Soup,Ghana,4:26,2,5:01
59,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-059.jpg,Palm-nut Soup,Ghana,4:27,2,5:01
60,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-060.jpg,Palm-nut Soup,Ghana,4:29,2,5:01
61,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-061.jpg,Palm-nut Soup,Ghana,4:31,2,5:01
62,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-062.jpg,Palm-nut Soup,Ghana,4:32,2,5:01
63,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-063.jpg,Palm-nut Soup,Ghana,4:36,2,5:01
64,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-064.jpg,Palm-nut Soup,Ghana,4:36,2,5:01
65,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-065.jpg,Palm-nut Soup,Ghana,4:39,2,5:01
66,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-066.jpg,Palm-nut Soup,Ghana,4:41,2,5:01
67,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-067.jpg,Palm-nut Soup,Ghana,4:42,2,5:01
68,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-068.jpg,Palm-nut Soup,Ghana,4:44,2,5:01
69,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-069.jpg,Palm-nut Soup,Ghana,4:46,2,5:01
70,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-070.jpg,Palm-nut Soup,Ghana,4:46,2,5:01
71,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-071.jpg,Palm-nut Soup,Ghana,4:51,2,5:01
72,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-072.jpg,Palm-nut Soup,Ghana,4:53,2,5:01
73,https://www.youtube.com/watch?v=hBEizrEAiRs,hBEizrEAiRs,palm-nut-soup-073.jpg,Palm-nut Soup,Ghana,4:58,2,5:01
74,https://www.youtube.com/watch?v=EvoBacwmVjs,EvoBacwmVjs,palm-nut-soup-074.jpg,Palm-nut Soup,Ghana,0:28,3,46.03
75,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-075.jpg,Palm-nut Soup,Ghana,0:21,4,16:36
76,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-076.jpg,Palm-nut Soup,Ghana,0:32,4,16:36
77,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-077.jpg,Palm-nut Soup,Ghana,0:34,4,16:36
78,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-078.jpg,Palm-nut Soup,Ghana,0:43,4,16:36
79,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-079.jpg,Palm-nut Soup,Ghana,0:52,4,16:36
80,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-080.jpg,Palm-nut Soup,Ghana,0:53,4,16:36
81,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-081.jpg,Palm-nut Soup,Ghana,11:38,4,16:36
82,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-082.jpg,Palm-nut Soup,Ghana,11:40,4,16:36
83,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-083.jpg,Palm-nut Soup,Ghana,11:41,4,16:36
84,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-084.jpg,Palm-nut Soup,Ghana,11:44,4,16:36
85,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-085.jpg,Palm-nut Soup,Ghana,11:51,4,16:36
86,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-086.jpg,Palm-nut Soup,Ghana,11:52,4,16:36
87,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-087.jpg,Palm-nut Soup,Ghana,12:01,4,16:36
88,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-088.jpg,Palm-nut Soup,Ghana,12:04,4,16:36
89,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-089.jpg,Palm-nut Soup,Ghana,12:06,4,16:36
90,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-090.jpg,Palm-nut Soup,Ghana,12:09,4,16:36
91,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-091.jpg,Palm-nut Soup,Ghana,12:23,4,16:36
92,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-092.jpg,Palm-nut Soup,Ghana,12:35,4,16:36
93,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-093.jpg,Palm-nut Soup,Ghana,12:37,4,16:36
94,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-094.jpg,Palm-nut Soup,Ghana,12:39,4,16:36
95,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-095.jpg,Palm-nut Soup,Ghana,12:40,4,16:36
96,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-096.jpg,Palm-nut Soup,Ghana,12:41,4,16:36
97,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-097.jpg,Palm-nut Soup,Ghana,12:46,4,16:36
98,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-098.jpg,Palm-nut Soup,Ghana,13:00,4,16:36
99,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-099.jpg,Palm-nut Soup,Ghana,13:06,4,16:36
100,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-100.jpg,Palm-nut Soup,Ghana,13:14,4,16:36
101,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-101.jpg,Palm-nut Soup,Ghana,13:21,4,16:36
102,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-102.jpg,Palm-nut Soup,Ghana,13:29,4,16:36
103,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-103.jpg,Palm-nut Soup,Ghana,13:34,4,16:36
104,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-104.jpg,Palm-nut Soup,Ghana,13:35,4,16:36
105,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-105.jpg,Palm-nut Soup,Ghana,13:42,4,16:36
106,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-106.jpg,Palm-nut Soup,Ghana,13:53,4,16:36
107,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-107.jpg,Palm-nut Soup,Ghana,13:59,4,16:36
108,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-108.jpg,Palm-nut Soup,Ghana,14:07,4,16:36
109,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-109.jpg,Palm-nut Soup,Ghana,14:09,4,16:36
110,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-110.jpg,Palm-nut Soup,Ghana,14:13,4,16:36
111,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-111.jpg,Palm-nut Soup,Ghana,14:44,4,16:36
112,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-112.jpg,Palm-nut Soup,Ghana,14:47,4,16:36
113,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-113.jpg,Palm-nut Soup,Ghana,14:50,4,16:36
114,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-114.jpg,Palm-nut Soup,Ghana,14:56,4,16:36
115,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-115.jpg,Palm-nut Soup,Ghana,14:58,4,16:36
116,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-116.jpg,Palm-nut Soup,Ghana,15:02,4,16:36
117,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-117.jpg,Palm-nut Soup,Ghana,15:04,4,16:36
118,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-118.jpg,Palm-nut Soup,Ghana,15:07,4,16:36
119,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-119.jpg,Palm-nut Soup,Ghana,15:08,4,16:36
120,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-120.jpg,Palm-nut Soup,Ghana,15:09,4,16:36
121,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-121.jpg,Palm-nut Soup,Ghana,15:12,4,16:36
122,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-122.jpg,Palm-nut Soup,Ghana,15:13,4,16:36
123,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-123.jpg,Palm-nut Soup,Ghana,15:15,4,16:36
124,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-124.jpg,Palm-nut Soup,Ghana,15:17,4,16:36
125,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-125.jpg,Palm-nut Soup,Ghana,15:19,4,16:36
126,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-126.jpg,Palm-nut Soup,Ghana,15:22,4,16:36
127,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-127.jpg,Palm-nut Soup,Ghana,15:24,4,16:36
128,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-128.jpg,Palm-nut Soup,Ghana,15:33,4,16:36
129,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-129.jpg,Palm-nut Soup,Ghana,15:36,4,16:36
130,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-130.jpg,Palm-nut Soup,Ghana,15:39,4,16:36
131,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-131.jpg,Palm-nut Soup,Ghana,15:43,4,16:36
132,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-132.jpg,Palm-nut Soup,Ghana,15:48,4,16:36
133,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-133.jpg,Palm-nut Soup,Ghana,15:49,4,16:36
134,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-134.jpg,Palm-nut Soup,Ghana,15:52,4,16:36
135,https://www.youtube.com/watch?v=8vsySHtdrrE,8vsySHtdrrE,palm-nut-soup-135.jpg,Palm-nut Soup,Ghana,16:10,4,16:36
136,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-136.jpg,Palm-nut Soup,Ghana,0:00,5,12:22
137,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-137.jpg,Palm-nut Soup,Ghana,0:03,5,12:22
138,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-138.jpg,Palm-nut Soup,Ghana,0:05,5,12:22
139,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-139.jpg,Palm-nut Soup,Ghana,7:31,5,12:22
140,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-140.jpg,Palm-nut Soup,Ghana,7:33,5,12:22
141,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-141.jpg,Palm-nut Soup,Ghana,7:35,5,12:22
142,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-142.jpg,Palm-nut Soup,Ghana,7:35,5,12:22
143,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-143.jpg,Palm-nut Soup,Ghana,7:36,5,12:22
144,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-144.jpg,Palm-nut Soup,Ghana,7:45,5,12:22
145,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-145.jpg,Palm-nut Soup,Ghana,7:55,5,12:22
146,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-146.jpg,Palm-nut Soup,Ghana,7:56,5,12:22
147,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-147.jpg,Palm-nut Soup,Ghana,7:57,5,12:22
148,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-148.jpg,Palm-nut Soup,Ghana,7:58,5,12:22
149,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-149.jpg,Palm-nut Soup,Ghana,8:01,5,12:22
150,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-150.jpg,Palm-nut Soup,Ghana,8:02,5,12:22
151,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-151.jpg,Palm-nut Soup,Ghana,8:04,5,12:22
152,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-152.jpg,Palm-nut Soup,Ghana,8:06,5,12:22
153,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-153.jpg,Palm-nut Soup,Ghana,8:08,5,12:22
154,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-154.jpg,Palm-nut Soup,Ghana,8:12,5,12:22
155,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-155.jpg,Palm-nut Soup,Ghana,8:14,5,12:22
156,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-156.jpg,Palm-nut Soup,Ghana,8:17,5,12:22
157,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-157.jpg,Palm-nut Soup,Ghana,8:19,5,12:22
158,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-158.jpg,Palm-nut Soup,Ghana,8:25,5,12:22
159,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-159.jpg,Palm-nut Soup,Ghana,8:26,5,12:22
160,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-160.jpg,Palm-nut Soup,Ghana,8:31,5,12:22
161,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-161.jpg,Palm-nut Soup,Ghana,8:39,5,12:22
162,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-162.jpg,Palm-nut Soup,Ghana,8:41,5,12:22
163,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-163.jpg,Palm-nut Soup,Ghana,8:46,5,12:22
164,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-164.jpg,Palm-nut Soup,Ghana,8:49,5,12:22
165,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-165.jpg,Palm-nut Soup,Ghana,8:52,5,12:22
166,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-166.jpg,Palm-nut Soup,Ghana,8:54,5,12:22
167,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-167.jpg,Palm-nut Soup,Ghana,8:56,5,12:22
168,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-168.jpg,Palm-nut Soup,Ghana,9:00,5,12:22
169,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-169.jpg,Palm-nut Soup,Ghana,9:10,5,12:22
170,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-170.jpg,Palm-nut Soup,Ghana,9:19,5,12:22
171,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-171.jpg,Palm-nut Soup,Ghana,9:22,5,12:22
172,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-172.jpg,Palm-nut Soup,Ghana,9:27,5,12:22
173,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-173.jpg,Palm-nut Soup,Ghana,9:28,5,12:22
174,https://www.youtube.com/watch?v=1zxTFhz5KFo,1zxTFhz5KFo,palm-nut-soup-174.jpg,Palm-nut Soup,Ghana,9:31,5,12:22
